codgeo;libgeo;dep;reg;long;lat;inhab_2019
52406;Pressigny;52;44;5.66667;47.75;204
52407;Prez-sous-Lafauche;52;44;5.5;48.2833;312
52411;Rives Dervoises;52;44;4.7;48.5;1441
52413;Rachecourt-Suzémont;52;44;4.96473;48.4573;109
52414;Rachecourt-sur-Marne;52;44;5.1;48.5333;793
52415;Rançonnières;52;44;5.55;47.9333;109
52416;Rangecourt;52;44;5.48333;48.05;65
52419;Rennepont;52;44;4.85;48.15;144
52420;Reynel;52;44;5.33333;48.3;122
52421;Riaucourt;52;44;5.15;48.1833;480
52422;Richebourg;52;44;5.06667;48.0167;286
52423;Rimaucourt;52;44;5.33333;48.25;678
52424;Rivières-le-Bois;52;44;5.43333;47.7333;78
52425;Rivière-les-Fosses;52;44;5.23333;47.6667;204
52426;Rizaucourt-Buchey;52;44;4.86556;48.2787;125
52428;Rochefort-sur-la-Côte;52;44;5.2;48.2167;62
52429;Roches-sur-Marne;52;44;5.01667;48.6167;557
52431;Rochetaillée;52;44;5.11556;47.8623;167
52432;Rolampont;52;44;5.26667;47.95;1547
52433;Romain-sur-Meuse;52;44;5.53333;48.1667;115
52436;Rouécourt;52;44;5.06667;48.3333;51
52437;Rouelles;52;44;5.08333;47.8;26
52438;Rougeux;52;44;5.58333;47.8167;115
52439;Rouvres-sur-Aube;52;44;4.96667;47.85;107
52440;Rouvroy-sur-Marne;52;44;5.15;48.35;397
52442;Rupt;52;44;5.13333;48.4167;339
52443;Sailly;52;44;5.26667;48.4333;33
52444;Saint-Blin;52;44;5.41278;48.2714;404
52445;Saint-Broingt-le-Bois;52;44;5.41667;47.7333;85
52446;Saint-Broingt-les-Fosses;52;44;5.26667;47.7167;234
52447;Saint-Ciergues;52;44;5.25;47.8833;193
52448;Saint-Dizier;52;44;4.95;48.6333;25666
52449;Saints-Geosmes;52;44;5.33333;47.8333;1186
52450;Saint-Loup-sur-Aujon;52;44;5.08333;47.8833;154
52452;Saint-Martin-lès-Langres;52;44;5.26667;47.8833;113
52453;Saint-Maurice;52;44;5.4;47.85;140
52455;Saint-Thiébault;52;44;5.58333;48.2;246
52456;Saint-Urbain-Maconcourt;52;44;5.18223;48.4006;661
52457;Saint-Vallier-sur-Marne;52;44;5.4;47.8333;181
52459;Sarcey;52;44;5.3;48.05;114
52461;Sarrey;52;44;5.43333;48;388
52463;Saudron;52;44;5.33333;48.5;49
52464;Saulles;52;44;5.51667;47.7167;46
52465;Saulxures;52;44;#N/A;#N/A;128
52467;Savigny;52;44;5.65;47.7167;62
52468;Semilly;52;44;5.46667;48.2667;109
52469;Semoutiers-Montsaon;52;44;5.05695;48.0589;802
52470;Serqueux;52;44;5.73333;47.9833;443
52472;Sexfontaines;52;44;5.03333;48.2;132
52473;Signéville;52;44;5.26667;48.2667;95
52474;Silvarouvres;52;44;4.78333;48.0667;38
52475;Sommancourt;52;44;5.03333;48.5;68
52476;Sommerécourt;52;44;5.66667;48.2333;85
52479;Sommevoire;52;44;4.83333;48.4167;723
52480;Soncourt-sur-Marne;52;44;5.11667;48.25;381
52482;Soulaucourt-sur-Mouzon;52;44;5.68333;48.2;100
52483;Soyers;52;44;5.7;47.8667;61
52484;Suzannecourt;52;44;5.16667;48.45;387
52486;Ternat;52;44;5.13333;47.9;62
52487;Thilleux;52;44;4.8;48.4333;82
52488;Thivet;52;44;5.28333;47.9833;273
52489;Thol-lès-Millières;52;44;5.48333;48.15;35
52490;Thonnance-lès-Joinville;52;44;5.16667;48.45;768
52491;Thonnance-les-Moulins;52;44;5.3;48.4167;119
52492;Torcenay;52;44;5.46667;47.8167;565
52493;Tornay;52;44;5.6;47.7;33
52494;Treix;52;44;5.18333;48.15;238
52495;Trémilly;52;44;4.78333;48.3667;82
52497;Troisfontaines-la-Ville;52;44;5.02917;48.54;444
52499;Vaillant;52;44;5.15;47.7;45
52500;Valcourt;52;44;4.9;48.6167;628
52502;Valleret;52;44;5;48.4833;57
52503;Valleroy;52;44;5.65;47.7;22
52504;Varennes-sur-Amance;52;44;5.62139;47.8959;281
52505;Vaudrecourt;52;44;5.65;48.2;36
52506;Vaudrémont;52;44;4.9;48.1333;107
52507;Vauxbons;52;44;5.15;47.8833;66
52510;Vaux-sur-Blaise;52;44;4.96667;48.4667;382
52511;Vaux-sur-Saint-Urbain;52;44;5.2;48.3833;59
52512;Vecqueville;52;44;5.15;48.45;556
52513;Velles;52;44;5.71667;47.8333;69
52514;Verbiesles;52;44;5.18333;48.0667;333
52515;Verseilles-le-Bas;52;44;5.28333;47.7667;107
52516;Verseilles-le-Haut;52;44;5.3;47.7667;48
52517;Vesaignes-sous-Lafauche;52;44;5.43333;48.2833;126
52518;Vesaignes-sur-Marne;52;44;5.26667;48;108
52519;Vesvres-sous-Chalancey;52;44;5.16667;47.7;47
52520;Vicq;52;44;5.6;47.9167;156
52522;Viéville;52;44;5.13333;48.2333;346
52523;Vignes-la-Côte;52;44;5.3;48.2667;66
52524;Vignory;52;44;5.1;48.2833;251
52525;Villars-en-Azois;52;44;4.75;48.0667;69
52526;Villars-Santenoge;52;44;4.99195;47.7398;90
52528;Ville-en-Blaisois;52;44;4.96667;48.4333;156
52529;Villegusien-le-Lac;52;44;5.32;47.7362;1018
52534;Villiers-en-Lieu;52;44;4.9;48.6667;1570
52535;Villiers-le-Sec;52;44;5.06667;48.1;724
52536;Villiers-lès-Aprey;52;44;5.21667;47.75;46
52538;Villiers-sur-Suize;52;44;5.2;47.9833;270
52539;Violot;52;44;5.43333;47.7667;73
52540;Vitry-en-Montagne;52;44;5.08333;47.8333;24
52541;Vitry-lès-Nogent;52;44;5.35;47.9833;177
52542;Vivey;52;44;5.06667;47.7333;56
52543;Voillecomte;52;44;4.86667;48.5;547
52544;Voisey;52;44;5.78333;47.8833;297
52545;Voisines;52;44;5.16667;47.85;97
52546;Voncourt;52;44;5.66667;47.7167;17
52547;Vouécourt;52;44;5.13333;48.2667;210
52548;Vraincourt;52;44;5.11667;48.2333;92
52549;Vroncourt-la-Côte;52;44;5.51667;48.15;24
52550;Wassy;52;44;4.95;48.5;3016
53001;Ahuillé;53;52;-0.883333;48.0167;1849
53002;Alexain;53;52;-0.766667;48.2333;608
53003;Ambrières-les-Vallées;53;52;-0.630556;48.4023;2889
53005;Andouillé;53;52;-0.783333;48.1833;2328
53006;Argenton-Notre-Dame;53;52;-0.583333;47.7833;217
53007;Argentré;53;52;-0.65;48.0833;2875
53008;Aron;53;52;-0.55;48.3;1838
53009;Arquenay;53;52;-0.566667;47.9833;656
53010;Assé-le-Bérenger;53;52;-0.316667;48.15;456
53011;Astillé;53;52;-0.85;47.9667;880
53012;Athée;53;52;-0.95;47.8833;518
53013;Averton;53;52;-0.216667;48.3333;605
53014;Azé;53;52;-0.683333;47.8167;3607
53015;La Baconnière;53;52;-0.883333;48.1833;1957
53016;Bais;53;52;-0.366667;48.25;1266
53017;Val-du-Maine;53;52;-0.416667;47.9333;938
53018;Ballots;53;52;-1.05;47.9;1307
53019;Bannes;53;52;-0.35;47.9833;126
53021;La Bazoge-Montpinçon;53;52;-0.583333;48.2833;1027
53022;La Bazouge-de-Chemeré;53;52;-0.5;48.0167;524
53023;La Bazouge-des-Alleux;53;52;-0.616667;48.1833;546
53025;Bazougers;53;52;-0.583333;48.0167;1132
53026;Beaulieu-sur-Oudon;53;52;-1;48.0167;512
53027;Beaumont-Pied-de-Boeuf;53;52;-0.432222;47.905;190
53028;Belgeard;53;52;-0.55;48.25;622
53029;Bierné;53;52;-0.533333;47.8167;691
53030;Le Bignon-du-Maine;53;52;-0.616667;47.95;343
53031;La Bigottière;53;52;-0.8;48.2167;501
53033;La Boissière;53;52;-0.9825;47.7817;120
53034;Bonchamp-lès-Laval;53;52;-0.7;48.0667;6139
53035;Bouchamps-lès-Craon;53;52;-1;47.8167;565
53036;Bouère;53;52;-0.466667;47.8667;1121
53037;Bouessay;53;52;-0.4;47.8833;763
53038;Boulay-les-Ifs;53;52;-0.1325;48.4203;167
53039;Le Bourgneuf-la-Forêt;53;52;-0.966667;48.1667;1832
53040;Bourgon;53;52;-1.06667;48.1667;658
53041;Brains-sur-les-Marches;53;52;-1.18333;47.8833;269
53042;Brecé;53;52;-0.8;48.4;840
53043;Brée;53;52;-0.516667;48.15;541
53045;La Brûlatte;53;52;-0.95;48.0833;716
53046;Le Buret;53;52;-0.516667;47.9167;312
53047;Carelles;53;52;-0.9;48.3833;269
53048;Chailland;53;52;-0.866667;48.2333;1232
53049;Châlons-du-Maine;53;52;-0.65;48.1667;716
53051;Champéon;53;52;-0.516667;48.3667;586
53052;Champfrémont;53;52;-0.083333;48.4333;338
53053;Champgenéteux;53;52;-0.366667;48.3;541
53054;Changé;53;52;-0.8;48.1;6139
53055;Chantrigné;53;52;-0.566667;48.4167;633
53056;La Chapelle-Anthenaise;53;52;-0.683333;48.1333;1022
53057;La Chapelle-au-Riboul;53;52;-0.433333;48.3167;511
53058;La Chapelle-Craonnaise;53;52;-0.916667;47.9;354
53059;La Chapelle-Rainsouin;53;52;-0.516667;48.1;421
53061;Charchigné;53;52;-0.416667;48.4167;502
53062;Château-Gontier;53;52;-0.7;47.8333;12348
53063;Châtelain;53;52;-0.6;47.8167;492
53064;Châtillon-sur-Colmont;53;52;-0.75;48.3167;1068
53065;Châtres-la-Forêt;53;52;-0.433333;48.1333;802
53066;Chemazé;53;52;-0.766667;47.7833;1396
53067;Chémeré-le-Roi;53;52;-0.433333;47.9833;417
53068;Chérancé;53;52;-0.935556;47.7953;163
53069;Chevaigné-du-Maine;53;52;-0.383333;48.4333;182
53071;Colombiers-du-Plessis;53;52;-0.833333;48.3833;500
53072;Commer;53;52;-0.616667;48.2333;1230
53073;Congrier;53;52;-1.11667;47.8167;929
53074;Contest;53;52;-0.65;48.2667;884
53075;Cosmes;53;52;-0.866667;47.9167;294
53076;Cossé-en-Champagne;53;52;-0.333333;47.9667;325
53077;Cossé-le-Vivien;53;52;-0.916667;47.95;3171
53078;Coudray;53;52;-0.633333;47.7833;883
53079;Couesmes-Vaucé;53;52;-0.709722;48.4517;381
53080;Couptrain;53;52;-0.3;48.4833;128
53082;Courbeveille;53;52;-0.883333;48;645
53083;Courcité;53;52;-0.25;48.3167;923
53084;Craon;53;52;-0.95;47.85;4696
53085;Crennes-sur-Fraubée;53;52;-0.283333;48.3833;200
53086;La Croixille;53;52;-1.06667;48.2;708
53087;La Cropte;53;52;-0.5;47.9667;220
53088;Cuillé;53;52;-1.11667;47.9667;920
53089;Daon;53;52;-0.633333;47.75;496
53090;Denazé;53;52;-0.883333;47.8833;163
53091;Désertines;53;52;-0.866667;48.4667;499
53092;Deux-Évailles;53;52;-0.533333;48.1833;201
53093;La Dorée;53;52;-0.966667;48.45;290
53094;Entrammes;53;52;-0.716667;48;2292
53096;Ernée;53;52;-0.933333;48.3;5843
53097;Évron;53;52;-0.4;48.1667;7410
53098;Fontaine-Couverte;53;52;-1.13333;47.9167;445
53099;Forcé;53;52;-0.7;48.0333;1098
53100;Fougerolles-du-Plessis;53;52;-0.983333;48.4667;1244
53101;Fromentières;53;52;-0.666667;47.8667;857
53102;Gastines;53;52;-1.1;47.95;164
53103;Le Genest-Saint-Isle;53;52;-0.888889;48.0984;2179
53104;Gennes-sur-Glaize;53;52;-0.6;47.85;1008
53105;Gesnes;53;52;-0.583333;48.15;234
53106;Gesvres;53;52;-0.15;48.3833;536
53107;Gorron;53;52;-0.816667;48.4167;2653
53108;La Gravelle;53;52;-1.01667;48.0667;539
53109;Grazay;53;52;-0.483333;48.2833;641
53110;Grez-en-Bouère;53;52;-0.516667;47.8833;1036
53111;La Haie-Traversaine;53;52;-0.616667;48.3667;491
53112;Le Ham;53;52;-0.383333;48.3833;406
53113;Hambers;53;52;-0.416667;48.25;622
53114;Hardanges;53;52;-0.4;48.3333;204
53115;Hercé;53;52;-0.85;48.4167;324
53116;Le Horps;53;52;-0.466667;48.4;782
53117;Houssay;53;52;-0.733333;47.9167;491
53118;Le Housseau-Brétignolles;53;52;-0.521944;48.4684;258
53119;L'Huisserie;53;52;-0.766667;48.0167;4365
53120;Izé;53;52;-0.316667;48.2333;482
53121;Javron-les-Chapelles;53;52;-0.337778;48.4175;1422
53122;Jublains;53;52;-0.5;48.25;745
53123;Juvigné;53;52;-1.03333;48.2333;1470
53124;Prée-d'Anjou;53;52;-0.816667;47.85;1476
53125;Landivy;53;52;-1.03333;48.4667;1167
53126;Larchamp;53;52;-1;48.3667;1128
53127;Lassay-les-Châteaux;53;52;-0.496111;48.4375;2360
53128;Laubrières;53;52;-1.08333;47.95;354
53129;Launay-Villiers;53;52;-1;48.1333;391
53130;Laval;53;52;-0.766667;48.0667;52359
53131;Lesbois;53;52;-0.8;48.4333;196
53132;Levaré;53;52;-0.916667;48.4167;314
53133;Lignières-Orgères;53;52;-0.206944;48.5423;778
53134;Livet;53;52;-0.461389;48.1081;149
53135;Livré-la-Touche;53;52;-0.966667;47.8833;770
53136;Loigné-sur-Mayenne;53;52;-0.75;47.8667;954
53137;Loiron-Ruillé;53;52;-0.933333;48.0667;2699
53138;Longuefuye;53;52;-0.616667;47.8667;347
53139;Loupfougères;53;52;-0.35;48.3333;411
53140;Louverné;53;52;-0.7;48.1333;4323
53141;Louvigné;53;52;-0.633333;48.0667;1158
53142;Madré;53;52;-0.383333;48.4833;319
53143;Maisoncelles-du-Maine;53;52;-0.65;47.9667;533
53144;Marcillé-la-Ville;53;52;-0.5;48.3;843
53145;Marigné-Peuton;53;52;-0.8;47.8667;563
53146;Martigné-sur-Mayenne;53;52;-0.663056;48.1945;1859
53147;Mayenne;53;52;-0.616667;48.3;13728
53148;Mée;53;52;-0.866667;47.8;222
53150;Ménil;53;52;-0.666667;47.7833;993
53151;Méral;53;52;-0.983333;47.9667;1106
53152;Meslay-du-Maine;53;52;-0.55;47.95;2973
53153;Mézangers;53;52;-0.433333;48.1833;687
53154;Montaudin;53;52;-1;48.3833;921
53155;Montenay;53;52;-0.9;48.2833;1387
53156;Montflours;53;52;-0.733333;48.1667;263
53157;Montigné-le-Brillant;53;52;-0.816667;48.0167;1293
53158;Montjean;53;52;-0.966667;48.0167;1045
53159;Montourtier;53;52;-0.55;48.2;377
53160;Montreuil-Poulay;53;52;-0.524167;48.3823;390
53161;Montsûrs-Saint-Céneré;53;52;-0.55;48.1333;2569
53162;Moulay;53;52;-0.633333;48.2667;976
53163;Neau;53;52;-0.466667;48.15;771
53164;Neuilly-le-Vendin;53;52;-0.333333;48.5;357
53165;Niafles;53;52;-1;47.85;352
53168;Nuillé-sur-Vicoin;53;52;-0.783333;47.9833;1243
53169;Olivet;53;52;-0.916667;48.1167;427
53170;Oisseau;53;52;-0.683333;48.3667;1221
53172;Origné;53;52;-0.716667;47.95;427
53173;La Pallu;53;52;-0.3;48.5;210
53174;Parigné-sur-Braye;53;52;-0.65;48.3167;864
53175;Parné-sur-Roc;53;52;-0.666667;48;1364
53176;Le Pas;53;52;-0.7;48.4333;558
53177;La Pellerine;53;52;0.94889;48.3148;359
53178;Peuton;53;52;-0.816667;47.8833;238
53179;Placé;53;52;-0.783333;48.25;344
53180;Pommerieux;53;52;-0.9;47.8333;689
53181;Pontmain;53;52;-1.05;48.4333;860
53182;Port-Brillet;53;52;-0.966667;48.1167;1846
53184;Préaux;53;52;-0.466667;47.9333;174
53185;Pré-en-Pail-Saint-Samson;53;52;-0.2;48.45;2427
53186;Quelaines-Saint-Gault;53;52;-0.8025;47.9245;2217
53187;Ravigny;53;52;-0.066667;48.45;245
53188;Renazé;53;52;-1.05;47.8;2563
53189;Rennes-en-Grenouilles;53;52;-0.483333;48.4833;111
53190;Le Ribay;53;52;-0.416667;48.3833;468
53191;La Roë;53;52;-1.1;47.9;246
53192;La Rouaudière;53;52;-1.18333;47.8333;345
53193;Ruillé-Froid-Fonds;53;52;-0.633333;47.9167;574
53195;Sacé;53;52;-0.713333;48.1856;505
53196;Saint-Aignan-de-Couptrain;53;52;-0.3;48.45;384
53197;Saint-Aignan-sur-Roë;53;52;-1.13333;47.85;918
53198;Saint-Aubin-du-Désert;53;52;-0.2;48.3;250
53199;Saint-Aubin-Fosse-Louvain;53;52;-0.833333;48.4667;224
53200;Saint-Baudelle;53;52;-0.633333;48.2833;1173
53201;Saint-Berthevin;53;52;-0.825833;48.0684;7635
53202;Saint-Berthevin-la-Tannière;53;52;-0.95;48.4;353
53203;Saint-Brice;53;52;-0.45;47.8667;539
53204;Saint-Calais-du-Désert;53;52;-0.266667;48.4833;391
53206;Saint-Charles-la-Forêt;53;52;-0.55;47.9167;218
53207;Saint-Christophe-du-Luat;53;52;-0.466667;48.1333;788
53208;Saint-Cyr-en-Pail;53;52;-0.25;48.4333;503
53209;Saint-Cyr-le-Gravelais;53;52;-1.03333;48.0333;549
53210;Saint-Denis-d'Anjou;53;52;-0.45;47.7833;1586
53211;Saint-Denis-de-Gastines;53;52;-0.85;48.35;1584
53212;Saint-Denis-du-Maine;53;52;-0.533333;47.9667;447
53213;Saint-Ellier-du-Maine;53;52;-1.05;48.4;532
53214;Saint-Erblon;53;52;-1.16667;47.7833;178
53215;Saint-Fort;53;52;-0.716667;47.8;1708
53216;Saint-Fraimbault-de-Prières;53;52;-0.583333;48.35;1027
53218;Sainte-Gemmes-le-Robert;53;52;-0.366667;48.2;890
53219;Saint-Georges-Buttavent;53;52;-0.7;48.3167;1471
53220;Saint-Georges-le-Fléchard;53;52;-0.516667;48.0333;430
53221;Saint-Georges-sur-Erve;53;52;-0.3;48.1667;391
53222;Saint-Germain-d'Anxure;53;52;-0.733333;48.2167;405
53223;Saint-Germain-de-Coulamer;53;52;-0.166667;48.2667;373
53224;Saint-Germain-le-Fouilloux;53;52;-0.783333;48.1333;1189
53225;Saint-Germain-le-Guillaume;53;52;-0.816667;48.2;496
53226;Saint-Hilaire-du-Maine;53;52;-0.933333;48.2333;874
53228;Blandouet-Saint Jean;53;52;-0.383333;48.0333;636
53229;Saint-Jean-sur-Mayenne;53;52;-0.75;48.1333;1701
53230;Saint-Julien-du-Terroux;53;52;-0.416667;48.4833;247
53231;Saint-Laurent-des-Mortiers;53;52;-0.55;47.7667;186
53232;Saint-Léger;53;52;-0.455833;48.0825;308
53233;Saint-Loup-du-Dorat;53;52;-0.416667;47.9;386
53234;Saint-Loup-du-Gast;53;52;-0.583333;48.3833;374
53235;Sainte-Marie-du-Bois;53;52;-0.483333;48.4667;218
53236;Saint-Mars-du-Désert;53;52;-0.158611;48.2939;162
53237;Saint-Mars-sur-Colmont;53;52;-0.7;48.3667;479
53238;Saint-Mars-sur-la-Futaie;53;52;-1.01667;48.4333;565
53239;Saint-Martin-de-Connée;53;52;-0.216667;48.2167;425
53240;Saint-Martin-du-Limet;53;52;-1.01667;47.8167;454
53241;Saint-Michel-de-Feins;53;52;-0.566667;47.7833;188
53242;Saint-Michel-de-la-Roë;53;52;-1.13333;47.8833;272
53243;Saint-Ouën-des-Toits;53;52;-0.9;48.1333;1782
53244;Saint-Ouën-des-Vallons;53;52;-0.55;48.1667;186
53245;Saint-Pierre-des-Landes;53;52;-1.01667;48.2667;969
53246;Saint-Pierre-des-Nids;53;52;-0.1;48.4;2020
53247;Saint-Pierre-la-Cour;53;52;-1.03333;48.1167;2199
53248;Saint-Pierre-sur-Erve;53;52;-0.4;48.0167;142
53249;Saint-Pierre-sur-Orthe;53;52;-0.2;48.2167;471
53250;Saint-Poix;53;52;-1.05;47.9667;410
53251;Saint-Quentin-les-Anges;53;52;-0.883333;47.7667;431
53253;Saint-Saturnin-du-Limet;53;52;-1.06667;47.8167;521
53254;Saint-Sulpice;53;52;-0.716667;47.9;248
53255;Sainte-Suzanne-et-Chammes;53;52;-0.35;48.1;1345
53256;Saint-Thomas-de-Courceriers;53;52;-0.266667;48.2667;201
53257;Saulges;53;52;-0.4;47.9833;317
53258;La Selle-Craonnaise;53;52;-1.03333;47.85;975
53259;Senonnes;53;52;-1.2;47.8;357
53260;Simplé;53;52;-0.85;47.8833;447
53261;Soucé;53;52;-0.666667;48.4667;170
53262;Soulgé-sur-Ouette;53;52;-0.57;48.0603;1118
53263;Thuboeuf;53;52;-0.45;48.5;302
53264;Thorigné-en-Charnie;53;52;-0.366667;48;202
53265;Torcé-Viviers-en-Charnie;53;52;-0.261667;48.0989;773
53266;Trans;53;52;-0.316667;48.2833;239
53267;Vaiges;53;52;-0.466667;48.05;1173
53269;Vautorte;53;52;-0.833333;48.3;599
53270;Vieuvy;53;52;-0.866667;48.45;135
53271;Villaines-la-Juhel;53;52;-0.283333;48.35;2899
53272;Villepail;53;52;-0.266667;48.4;179
53273;Villiers-Charlemagne;53;52;-0.666667;47.9167;1157
53274;Vimarcé;53;52;-0.216667;48.2;244
53276;Voutré;53;52;-0.283333;48.15;928
54001;Abaucourt;54;44;6.25;48.9;304
54002;Abbéville-lès-Conflans;54;44;5.85;49.2;229
54003;Aboncourt;54;44;5.96667;48.3583;104
54004;Affléville;54;44;5.76667;49.2667;181
54005;Affracourt;54;44;6.16667;48.4667;113
54006;Agincourt;54;44;6.23333;48.7333;445
54007;Aingeray;54;44;6;48.7333;558
54008;Allain;54;44;5.91667;48.55;489
54009;Allamont;54;44;5.76667;49.1167;161
54010;Allamps;54;44;5.81667;48.55;531
54011;Allondrelle-la-Malmaison;54;44;5.56667;49.5167;647
54012;Amance;54;44;6.28333;48.7667;343
54013;Amenoncourt;54;44;6.78333;48.6333;83
54014;Ancerviller;54;44;6.83333;48.5333;291
54015;Anderny;54;44;5.86667;49.3333;260
54016;Andilly;54;44;5.88333;48.7667;291
54017;Angomont;54;44;6.95;48.5167;81
54018;Anoux;54;44;5.86667;49.2667;268
54019;Ansauville;54;44;5.83333;48.8167;85
54020;Anthelupt;54;44;6.41667;48.6167;463
54021;Armaucourt;54;44;6.3;48.8167;221
54022;Arnaville;54;44;6.03333;49;572
54023;Arracourt;54;44;6.53333;48.7333;248
54024;Arraye-et-Han;54;44;6.3;48.8333;361
54025;Art-sur-Meurthe;54;44;6.26667;48.65;1681
54026;Athienville;54;44;6.5;48.7167;180
54027;Atton;54;44;6.08333;48.9;824
54028;Auboué;54;44;5.98333;49.2167;2564
54029;Audun-le-Roman;54;44;5.88333;49.3667;2518
54030;Autrepierre;54;44;6.8;48.6167;81
54031;Autreville-sur-Moselle;54;44;6.11667;48.8167;282
54032;Autrey;54;44;6.13028;48.532;181
54033;Avillers;54;44;5.73584;49.3234;123
54034;Avrainville;54;44;5.93333;48.7667;231
54035;Avricourt;54;44;6.80584;48.6448;388
54036;Avril;54;44;5.96667;49.2833;1145
54037;Azelot;54;44;6.23333;48.5833;425
54038;Azerailles;54;44;6.7;48.4833;799
54039;Baccarat;54;44;6.75;48.45;4515
54040;Badonviller;54;44;6.9;48.5;1584
54041;Bagneux;54;44;5.88333;48.55;164
54042;Bainville-aux-Miroirs;54;44;6.28333;48.4333;321
54043;Bainville-sur-Madon;54;44;6.08333;48.5833;1414
54044;Barbas;54;44;6.85;48.5667;191
54045;Barbonville;54;44;6.35;48.55;447
54046;Barisey-au-Plain;54;44;5.85;48.5333;406
54047;Barisey-la-Côte;54;44;5.85;48.55;226
54048;Les Baroches;54;44;5.88333;49.2333;368
54049;Baslieux;54;44;5.76667;49.4333;612
54050;Bathelémont;54;44;6.53333;48.7;65
54051;Batilly;54;44;5.96667;49.1667;1284
54052;Battigny;54;44;5.98333;48.45;139
54053;Bauzemont;54;44;6.53333;48.6667;157
54054;Bayon;54;44;6.31667;48.4833;1618
54055;Bayonville-sur-Mad;54;44;5.98333;49.0167;308
54056;Bazailles;54;44;5.76528;49.4084;143
54057;Beaumont;54;44;5.78333;48.85;71
54058;Béchamps;54;44;5.73333;49.2167;88
54059;Belleau;54;44;6.18333;48.8333;752
54060;Belleville;54;44;6.1;48.8167;1450
54061;Bénaménil;54;44;6.66667;48.5667;591
54062;Benney;54;44;6.21667;48.5167;655
54063;Bernécourt;54;44;5.83333;48.85;187
54064;Bertrambois;54;44;6.98333;48.6;323
54065;Bertrichamps;54;44;6.8;48.4333;1114
54066;Bettainvillers;54;44;5.9;49.3;376
54067;Beuveille;54;44;5.68333;49.4333;775
54068;Beuvezin;54;44;5.96667;48.3833;99
54069;Beuvillers;54;44;5.91667;49.3833;420
54070;Bey-sur-Seille;54;44;6.33333;48.8;165
54071;Bezange-la-Grande;54;44;6.46667;48.75;161
54072;Bezaumont;54;44;6.1;48.85;262
54073;Bicqueley;54;44;5.91667;48.6333;915
54074;Bienville-la-Petite;54;44;6.51667;48.6333;34
54075;Bionville;54;44;7.01667;48.4833;121
54076;Blainville-sur-l'Eau;54;44;6.4;48.55;4028
54077;Blâmont;54;44;6.85;48.5833;1093
54078;Blémerey;54;44;6.73445;48.5831;70
54079;Blénod-lès-Pont-à-Mousson;54;44;6.05;48.8833;4649
54080;Blénod-lès-Toul;54;44;5.83333;48.6;1116
54081;Boismont;54;44;5.73333;49.4;417
54082;Boncourt;54;44;5.83333;49.1667;185
54083;Bonviller;54;44;6.5;48.6333;188
54084;Mont-Bonvillers;54;44;5.85;49.3333;956
54085;Borville;54;44;6.4;48.45;103
54086;Boucq;54;44;5.76667;48.75;368
54087;Bouillonville;54;44;5.85;48.95;154
54088;Bouvron;54;44;5.88333;48.7333;248
54089;Bouxières-aux-Chênes;54;44;6.26667;48.7667;1444
54090;Bouxières-aux-Dames;54;44;6.16667;48.75;4264
54091;Bouxières-sous-Froidmont;54;44;6.08333;48.95;353
54092;Bouzanville;54;44;6.1;48.3667;62
54093;Brainville;54;44;5.80556;49.1289;161
54094;Bralleville;54;44;6.18333;48.4;181
54095;Bratte;54;44;6.21667;48.8167;43
54096;Bréhain-la-Ville;54;44;5.88333;49.4333;388
54097;Bréménil;54;44;6.91667;48.5167;114
54098;Brémoncourt;54;44;6.35;48.4833;168
54099;Val de Briey;54;44;5.93333;49.25;8591
54100;Brin-sur-Seille;54;44;6.35;48.7833;804
54101;Brouville;54;44;6.75;48.5;133
54102;Bruley;54;44;5.85;48.7167;623
54103;Bruville;54;44;5.91667;49.1333;230
54104;Buissoncourt;54;44;6.35;48.6833;272
54105;Bulligny;54;44;5.85;48.5833;530
54106;Bures;54;44;6.58333;48.7;65
54107;Buriville;54;44;6.7;48.5333;76
54108;Burthecourt-aux-Chênes;54;44;6.25;48.5833;106
54109;Ceintrey;54;44;6.16667;48.5333;929
54110;Cerville;54;44;6.31667;48.7;583
54111;Chaligny;54;44;6.08333;48.6333;2894
54112;Chambley-Bussières;54;44;5.898;49.05;699
54113;Champenoux;54;44;6.35;48.75;1377
54114;Champey-sur-Moselle;54;44;6.06667;48.95;353
54115;Champigneulles;54;44;6.16667;48.7333;6869
54116;Chanteheux;54;44;6.53333;48.6;2170
54117;Chaouilley;54;44;6.06667;48.4333;115
54118;Charency-Vezin;54;44;5.51667;49.4833;644
54119;Charey;54;44;5.88333;49;82
54120;Charmes-la-Côte;54;44;5.83333;48.6333;347
54121;Charmois;54;44;6.38333;48.5333;189
54122;Chaudeney-sur-Moselle;54;44;5.9;48.65;726
54123;Chavigny;54;44;6.13333;48.6333;1916
54124;Chazelles-sur-Albe;54;44;6.78333;48.5833;38
54125;Chenevières;54;44;6.63333;48.5167;507
54126;Chenicourt;54;44;6.28333;48.85;229
54127;Chenières;54;44;5.76667;49.4667;651
54128;Choloy-Ménillot;54;44;5.81917;48.662;736
54129;Cirey-sur-Vezouze;54;44;6.94751;48.5809;1686
54130;Clayeures;54;44;6.4;48.4667;191
54131;Clémery;54;44;6.18333;48.9;511
54132;Clérey-sur-Brenon;54;44;6.13333;48.5;72
54133;Coincourt;54;44;6.61667;48.7;138
54134;Colmey;54;44;5.55;49.45;261
54135;Colombey-les-Belles;54;44;5.9;48.5333;1483
